pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime,initial_stop,initial_tp,initial_units,realized_partial,moved_be,partial_taken
EURUSD,sniper,short,2023-10-27 00:00:00+00:00,1.0563434562301637,1.067942630376418,1.0389446950107826,7267.414371761993,1.5,2023-11-03 00:00:00+00:00,1.0680451303764178,-85.0409148641629,-0.850409148641629,stop_loss,5,normal,1.067942630376418,1.0389446950107826,7267.414371761993,0.0,False,False
EURUSD,background,long,2023-11-01 00:00:00+00:00,1.0580124655151366,1.0580124655151366,1.0724745052224316,2384.4996951723238,1.0,2023-11-03 00:00:00+00:00,1.0723720052224317,60.43419927920966,0.6043419927920967,take_profit_partial,2,normal,1.0483711057102734,1.0724745052224316,4768.9993903446475,26.19388122434964,True,True
GBPUSD,background,long,2023-11-06 00:00:00+00:00,1.2373381517410278,1.2269215971629912,1.2529629836080827,4366.262241873111,1.0,2023-11-08 00:00:00+00:00,1.2268090971629912,-45.972613446702184,-0.4597261344670219,stop_loss,2,high,1.2269215971629912,1.2529629836080827,4366.262241873111,0.0,False,False
EURUSD,background,short,2023-12-07 00:00:00+00:00,1.0765671929931642,1.0863144804144165,1.0619462618612856,4644.834016617592,1.0,2023-12-14 00:00:00+00:00,1.0864169804144164,-45.75062767068428,-0.45750627670684285,stop_loss,5,normal,1.0863144804144165,1.0619462618612856,4644.834016617592,0.0,False,False
AUDUSD,background,long,2023-12-15 00:00:00+00:00,0.6703757375907898,0.6703757375907898,0.6840661133707568,2468.996564656668,1.0,2023-12-25 00:00:00+00:00,0.6839586133707568,59.185132764887385,0.5918513276488738,take_profit_partial,6,normal,0.6612488204041451,0.6840661133707568,4937.993129313336,25.649059125990668,True,True
EURUSD,sniper,long,2023-12-15 00:00:00+00:00,1.0994627275848388,1.0994627275848388,1.1188735084483477,6385.049646380814,1.5,2024-01-02 00:00:00+00:00,1.0993602275848389,-0.6544675887533588,-0.006544675887533587,breakeven_stop,12,normal,1.086522207009166,1.1188735084483477,6385.049646380814,0.0,True,False
USDJPY,sniper,short,2023-12-22 00:00:00+00:00,142.05875732421876,144.18749643771372,138.8656486539763,1943.7372869221401,1.5,2024-01-04 00:00:00+00:00,144.1987464377137,-29.280677318711454,-0.29280677318711457,stop_loss,9,high,144.18749643771372,138.8656486539763,1943.7372869221401,0.0,False,False
GBPUSD,sniper,long,2023-12-15 00:00:00+00:00,1.277219023513794,1.2611220856589702,1.3013644302960294,5133.01766279248,1.5,2024-01-17 00:00:00+00:00,1.2610095856589703,-83.20333081274684,-0.8320333081274685,stop_loss,23,normal,1.2611220856589702,1.3013644302960294,5133.01766279248,0.0,False,False
USDJPY,background,long,2024-01-08 00:00:00+00:00,144.72725341796874,144.72725341796874,147.7419183063684,780.7838233184129,1.0,2024-01-17 00:00:00+00:00,147.73066830636841,28.611163780533637,0.2861116378053364,take_profit_partial,7,normal,142.7174768257023,147.7419183063684,1561.5676466368259,12.408149460875478,True,True
GBPUSD,background,long,2024-01-09 00:00:00+00:00,1.2743062637329101,1.2620361277690775,1.292711467678659,3683.763524548856,1.0,2024-01-17 00:00:00+00:00,1.2619236277690775,-45.6147027013334,-0.456147027013334,stop_loss,6,normal,1.2620361277690775,1.292711467678659,3683.763524548856,0.0,False,False
