pair,strategy,side,entry_time,entry_price,stop_loss,take_profit,size_units,risk_pct,exit_time,exit_price,pnl,pnl_pct,exit_reason,bars_held,regime
EURUSD,sniper,short,2022-03-25 00:00:00+00:00,1.1007946929550172,1.111544403585494,1.0362964291721561,13879.091139860606,2.0,2022-03-29 00:00:00+00:00,1.111646903585494,-150.61882040935023,-1.5061882040935024,stop_loss,2,normal
EURUSD,sniper,long,2022-03-31 00:00:00+00:00,1.1162860193634032,1.1049574947990666,1.1842571667494226,13010.413393691078,2.0,2022-04-01 00:00:00+00:00,1.1048549947990667,-148.72235509545575,-1.4872235509545575,stop_loss,1,normal
GBPUSD,sniper,short,2022-03-30 00:00:00+00:00,1.3091822006225586,1.3203897060260632,1.241937168201531,13150.900438246996,2.0,2022-04-28 00:00:00+00:00,1.242049668201531,882.8532500363235,8.828532500363236,take_profit,21,normal
EURUSD,sniper,short,2022-04-06 00:00:00+00:00,1.0905407867050172,1.1018325579342323,1.0227901593297266,12894.710360827903,2.0,2022-07-06 00:00:00+00:00,1.0228926593297265,872.3030089567666,8.723030089567665,take_profit,65,normal
GBPUSD,sniper,short,2022-06-03 00:00:00+00:00,1.2576699592590332,1.270396309104048,1.1813118601889443,12273.618151640023,2.0,2022-07-12 00:00:00+00:00,1.1814243601889443,935.8093687293118,9.358093687293117,take_profit,27,normal
USDJPY,sniper,long,2022-06-02 00:00:00+00:00,130.13324401855468,128.76620620841288,138.33547087940545,3000.738966432419,2.0,2022-07-14 00:00:00+00:00,138.32422087940546,188.87551466861697,1.8887551466861698,take_profit,30,normal
EURUSD,sniper,short,2022-07-28 00:00:00+00:00,1.0208265981292726,1.029980062584128,0.9659058114001404,19682.407033829033,2.0,2022-08-10 00:00:00+00:00,1.030082562584128,-182.17965989111596,-1.8217965989111597,stop_loss,9,high
GBPUSD,sniper,short,2022-08-09 00:00:00+00:00,1.208390507888794,1.2260118589828757,1.1026624013243038,10224.086235399955,2.0,2022-08-10 00:00:00+00:00,1.2261243589828756,-181.31242287163266,-1.8131242287163267,stop_loss,1,low
AUDUSD,sniper,short,2022-06-13 00:00:00+00:00,0.7017207413482666,0.7117047107291145,0.6418169250631794,15644.915614577842,2.0,2022-08-11 00:00:00+00:00,0.7118122107291145,-157.88018689046194,-1.5788018689046197,stop_loss,43,normal
GBPUSD,sniper,long,2022-08-12 00:00:00+00:00,1.219773497390747,1.2061065758933294,1.301775026375253,12724.573413783874,2.0,2022-08-15 00:00:00+00:00,1.2059940758933294,-175.33726044336223,-1.7533726044336222,stop_loss,1,normal
AUDUSD,sniper,short,2022-08-19 00:00:00+00:00,0.691012409286499,0.6987828603050648,0.6443897031751045,22109.617369507847,2.0,2022-08-25 00:00:00+00:00,0.6988903603050648,-174.17848267621466,-1.7417848267621467,stop_loss,4,high
USDJPY,sniper,short,2022-07-26 00:00:00+00:00,136.41974975585939,137.79806771790572,128.1498419835814,3301.6152993348455,2.0,2022-08-29 00:00:00+00:00,137.8093177179057,-33.630166095218534,-0.33630166095218533,stop_loss,24,normal
GBPUSD,sniper,short,2022-09-15 00:00:00+00:00,1.154181990814209,1.168401063586831,1.068867554178478,11907.105177049823,2.0,2022-09-26 00:00:00+00:00,1.068980054178478,1014.5084208099843,10.145084208099844,take_profit,7,normal
AUDUSD,sniper,short,2022-09-15 00:00:00+00:00,0.6750722795295715,0.6827388905219878,0.6290726135750739,22083.811894357495,2.0,2022-10-10 00:00:00+00:00,0.6828463905219878,-171.6820048023788,-1.7168200480237878,stop_loss,17,high
GBPUSD,sniper,short,2022-10-11 00:00:00+00:00,1.10773662109375,1.1252607286968759,1.0025919754749955,10238.576256163919,2.0,2022-10-13 00:00:00+00:00,1.1253732286968758,-180.57375184464382,-1.8057375184464382,stop_loss,2,high
