date,open,high,low,close,volume
2023-11-06 08:00:00,1.07333,1.07562,1.07315,1.07514,43996.08
2023-11-06 12:00:00,1.07513,1.07541,1.07261,1.07436,67332.06
2023-11-06 16:00:00,1.07437,1.07492,1.0722,1.07242,35321.93
2023-11-06 20:00:00,1.07238,1.0724,1.07149,1.07182,14699.32
2023-11-07 00:00:00,1.07184,1.07193,1.07058,1.07089,21681.72
2023-11-07 04:00:00,1.07089,1.07116,1.06918,1.06968,28099.33
2023-11-07 08:00:00,1.06966,1.07063,1.06655,1.06738,49597.19
2023-11-07 12:00:00,1.0674,1.06898,1.0664,1.06849,75552.75
2023-11-07 16:00:00,1.06849,1.07047,1.06724,1.06952,51726.84
2023-11-07 20:00:00,1.06951,1.07008,1.06894,1.06956,17970.07
2023-11-08 00:00:00,1.06956,1.06992,1.06863,1.06898,21203.78
2023-11-08 04:00:00,1.06899,1.06928,1.06755,1.06803,24434.06
2023-11-08 08:00:00,1.06804,1.06827,1.06593,1.0677,50221.85
2023-11-08 12:00:00,1.06771,1.07077,1.06601,1.07051,63764.6
2023-11-08 16:00:00,1.07052,1.0716,1.07011,1.07021,51805.85
2023-11-08 20:00:00,1.07022,1.07112,1.06999,1.07112,16652.29
2023-11-09 00:00:00,1.07113,1.07156,1.07024,1.07078,17220.24
2023-11-09 04:00:00,1.07079,1.07117,1.07014,1.07052,22221.8
2023-11-09 08:00:00,1.07052,1.07098,1.06804,1.06882,43762.23
2023-11-09 12:00:00,1.06882,1.07254,1.06865,1.0715,76059.07
2023-11-09 16:00:00,1.0715,1.0717,1.06601,1.06672,96370.08
2023-11-09 20:00:00,1.06673,1.06755,1.06624,1.06669,23018.94
2023-11-10 00:00:00,1.06671,1.0675,1.06629,1.06699,20194.08
2023-11-10 04:00:00,1.067,1.06719,1.0656,1.06629,24074.03
2023-11-10 08:00:00,1.0663,1.06889,1.0663,1.06768,49539.59
2023-11-10 12:00:00,1.06769,1.06927,1.06624,1.06698,76234.38
2023-11-10 16:00:00,1.067,1.06875,1.0663,1.06796,43486.5
2023-11-10 20:00:00,1.06795,1.06874,1.0677,1.06848,9663.46
2023-11-12 20:00:00,1.06818,1.06906,1.06799,1.06905,5575.71
2023-11-13 00:00:00,1.06902,1.06905,1.0681,1.06856,17365.37
2023-11-13 04:00:00,1.06856,1.06974,1.06835,1.06927,18379.15
2023-11-13 08:00:00,1.06924,1.07013,1.0685,1.06871,35392.39
2023-11-13 12:00:00,1.06872,1.06927,1.0665,1.06887,63899.92
2023-11-13 16:00:00,1.06887,1.07061,1.06852,1.0702,36373.64
2023-11-13 20:00:00,1.07019,1.07042,1.06975,1.07012,12945.22
2023-11-14 00:00:00,1.07013,1.07023,1.06945,1.06965,16455.83
2023-11-14 04:00:00,1.06964,1.07096,1.06928,1.07061,17082.03
2023-11-14 08:00:00,1.07061,1.07305,1.0696,1.07193,45557.88
2023-11-14 12:00:00,1.07193,1.08423,1.07049,1.08376,144120.84
2023-11-14 16:00:00,1.08373,1.08826,1.08364,1.08814,56742.15
2023-11-14 20:00:00,1.08813,1.08875,1.08727,1.08777,14709.81
2023-11-15 00:00:00,1.08776,1.08827,1.08656,1.0882,29739.09
2023-11-15 04:00:00,1.08824,1.08836,1.08647,1.08727,30477.71
2023-11-15 08:00:00,1.08728,1.08794,1.08439,1.08661,50676.08
2023-11-15 12:00:00,1.08662,1.08858,1.08315,1.08651,105147.11
2023-11-15 16:00:00,1.08652,1.08687,1.0841,1.08462,45708.13
2023-11-15 20:00:00,1.08463,1.08541,1.08423,1.08541,14643.6725
2023-11-16 00:00:00,1.08542,1.08558,1.083,1.08324,27185.42
2023-11-16 04:00:00,1.08326,1.08458,1.08322,1.08409,20519.33
2023-11-16 08:00:00,1.08407,1.08607,1.08383,1.08522,42386.85
2023-11-16 12:00:00,1.08521,1.08955,1.0839,1.08781,101783.93
2023-11-16 16:00:00,1.08782,1.08828,1.08463,1.08556,50517.88
2023-11-16 20:00:00,1.08557,1.08581,1.08434,1.08529,19409.75
2023-11-17 00:00:00,1.0853,1.08569,1.08487,1.08539,20973.45
2023-11-17 04:00:00,1.0854,1.08563,1.08351,1.08383,28332.91
2023-11-17 08:00:00,1.08385,1.08746,1.08247,1.08662,61803.52
2023-11-17 12:00:00,1.0866,1.08933,1.08573,1.08867,85244.43
2023-11-17 16:00:00,1.08868,1.09045,1.08748,1.08996,45544.9
2023-11-17 20:00:00,1.08997,1.09148,1.08972,1.09138,14676.4
2023-11-19 20:00:00,1.09095,1.0911,1.09054,1.09055,6802.85
2023-11-20 00:00:00,1.09054,1.09249,1.08974,1.09238,31212.65
2023-11-20 04:00:00,1.09238,1.09358,1.09129,1.0916,33059.89
2023-11-20 08:00:00,1.0916,1.09401,1.09152,1.09228,47866.42
2023-11-20 12:00:00,1.09228,1.09457,1.09187,1.09382,58167.97
2023-11-20 16:00:00,1.09381,1.09517,1.09351,1.09464,45584.63
2023-11-20 20:00:00,1.09463,1.09475,1.09379,1.09446,13285.31
2023-11-21 00:00:00,1.09447,1.09641,1.09421,1.09635,33807.11
2023-11-21 04:00:00,1.09633,1.09651,1.09507,1.09538,30287.62
2023-11-21 08:00:00,1.09538,1.09639,1.0939,1.09392,53850.09
2023-11-21 12:00:00,1.09393,1.09612,1.09313,1.09341,80737.13
2023-11-21 16:00:00,1.09342,1.09437,1.09001,1.09151,55235.93
2023-11-21 20:00:00,1.09152,1.09185,1.09098,1.09169,12703.34
2023-11-22 00:00:00,1.0917,1.09229,1.09088,1.09142,28406.97
2023-11-22 04:00:00,1.09142,1.09166,1.08956,1.09145,31359.19
2023-11-22 08:00:00,1.09145,1.09197,1.08826,1.08999,57564.73
2023-11-22 12:00:00,1.09,1.09177,1.08522,1.08657,119279.48
2023-11-22 16:00:00,1.08657,1.08878,1.08614,1.08838,43560.93
2023-11-22 20:00:00,1.08838,1.08893,1.08817,1.08878,10337.91
2023-11-23 00:00:00,1.0888,1.09057,1.08878,1.09049,14438.45
2023-11-23 04:00:00,1.0905,1.09176,1.09009,1.09138,19842.23
2023-11-23 08:00:00,1.09137,1.09303,1.08955,1.09146,68703.55
2023-11-23 12:00:00,1.09146,1.09151,1.0887,1.09097,41356.56
2023-11-23 16:00:00,1.09096,1.09099,1.09024,1.09036,9956.3
2023-11-23 20:00:00,1.09037,1.0907,1.09021,1.09038,4688.75
2023-11-24 00:00:00,1.09037,1.09102,1.08949,1.0899,20383.01
2023-11-24 04:00:00,1.08992,1.09119,1.08973,1.09079,19101.47
2023-11-24 08:00:00,1.09079,1.09207,1.09014,1.09141,40181.52
2023-11-24 12:00:00,1.09141,1.09452,1.09068,1.09398,58599.62
2023-11-24 16:00:00,1.09397,1.09486,1.09282,1.09459,31908.86
2023-11-24 20:00:00,1.09458,1.09475,1.09341,1.09341,6598.78
2023-11-26 20:00:00,1.09438,1.09474,1.09384,1.09396,4636.0
2023-11-27 00:00:00,1.09397,1.09496,1.09267,1.09452,27256.39
2023-11-27 04:00:00,1.09453,1.09592,1.09419,1.09475,24725.88
2023-11-27 08:00:00,1.09474,1.09564,1.09392,1.09536,39741.18
2023-11-27 12:00:00,1.09537,1.09551,1.09251,1.09326,91075.11
2023-11-27 16:00:00,1.09327,1.09566,1.09278,1.09562,47624.18
2023-11-27 20:00:00,1.09562,1.09591,1.095,1.09589,15837.85
2023-11-28 00:00:00,1.09589,1.09628,1.09533,1.0955,24645.47
2023-11-28 04:00:00,1.0955,1.09552,1.09344,1.09358,22874.95
2023-11-28 08:00:00,1.09358,1.09575,1.09358,1.09499,46161.5
2023-11-28 12:00:00,1.09499,1.10019,1.09454,1.09809,105305.31
2023-11-28 16:00:00,1.09809,1.10088,1.09732,1.09911,78679.97
2023-11-28 20:00:00,1.0991,1.10055,1.09759,1.10039,17147.1
2023-11-29 00:00:00,1.10041,1.10171,1.09975,1.09984,35363.3
2023-11-29 04:00:00,1.09983,1.10045,1.09819,1.09845,36488.93
2023-11-29 08:00:00,1.09845,1.09983,1.09691,1.09847,70842.64
2023-11-29 12:00:00,1.09839,1.09948,1.09601,1.09747,80322.25
2023-11-29 16:00:00,1.09746,1.09947,1.09615,1.09831,45648.31
2023-11-29 20:00:00,1.0983,1.09838,1.09678,1.09732,15809.77
2023-11-30 00:00:00,1.09731,1.09838,1.09672,1.09742,23301.85
2023-11-30 04:00:00,1.09742,1.09817,1.09404,1.09514,34203.23
2023-11-30 08:00:00,1.09515,1.09592,1.0909,1.09157,67086.37
2023-11-30 12:00:00,1.09157,1.09496,1.08924,1.0911,129733.99
2023-11-30 16:00:00,1.0911,1.09168,1.08836,1.08901,62909.73
2023-11-30 20:00:00,1.089,1.08946,1.08794,1.08916,22559.59
2023-12-01 00:00:00,1.08917,1.09127,1.08916,1.09006,28148.83
2023-12-01 04:00:00,1.09005,1.09122,1.08944,1.08946,30122.84
2023-12-01 08:00:00,1.08949,1.09046,1.08826,1.08973,65089.48
2023-12-01 12:00:00,1.08974,1.0901,1.08327,1.08378,103915.78
2023-12-01 16:00:00,1.08377,1.08928,1.08287,1.08719,101546.95
2023-12-01 20:00:00,1.08721,1.08846,1.08707,1.08788,11616.69
2023-12-03 20:00:00,1.08771,1.08948,1.08766,1.08857,14945.93
2023-12-04 00:00:00,1.08858,1.08865,1.08665,1.08801,42780.88
2023-12-04 04:00:00,1.088,1.08805,1.08498,1.08538,40519.41
2023-12-04 08:00:00,1.08538,1.08807,1.08538,1.0869,60900.58
2023-12-04 12:00:00,1.0869,1.08759,1.0804,1.08147,94525.48
2023-12-04 16:00:00,1.08148,1.0829,1.08116,1.08276,54134.69
2023-12-04 20:00:00,1.08276,1.08377,1.08276,1.08373,13687.73
2023-12-05 00:00:00,1.08373,1.08461,1.08345,1.08404,27519.28
2023-12-05 04:00:00,1.08403,1.08474,1.0804,1.08071,39253.91
2023-12-05 08:00:00,1.08071,1.08425,1.08059,1.08187,71733.18
2023-12-05 12:00:00,1.08187,1.08388,1.0799,1.08055,121467.4
2023-12-05 16:00:00,1.08055,1.08132,1.07781,1.07838,61752.72
2023-12-05 20:00:00,1.07839,1.07987,1.07818,1.07932,14886.48
2023-12-06 00:00:00,1.07933,1.07985,1.07879,1.07966,24405.49
2023-12-06 04:00:00,1.07965,1.08017,1.0778,1.07901,32264.04
2023-12-06 08:00:00,1.07898,1.07977,1.0775,1.07798,59466.56
2023-12-06 12:00:00,1.07798,1.08047,1.07725,1.079,90641.81
2023-12-06 16:00:00,1.07899,1.08002,1.07671,1.07684,47439.59
2023-12-06 20:00:00,1.07683,1.07695,1.07586,1.07661,15506.61
2023-12-07 00:00:00,1.07664,1.07721,1.07593,1.07596,25538.71
2023-12-07 04:00:00,1.07595,1.07811,1.07552,1.07807,43297.97
2023-12-07 08:00:00,1.07808,1.07845,1.07636,1.07707,74062.65
2023-12-07 12:00:00,1.07706,1.07979,1.07593,1.07839,117995.21
2023-12-07 16:00:00,1.07839,1.08175,1.07839,1.07981,71352.69
2023-12-07 20:00:00,1.07982,1.08037,1.07894,1.07895,18796.01
2023-12-08 00:00:00,1.07896,1.08005,1.07836,1.07919,48010.14
2023-12-08 04:00:00,1.07917,1.07919,1.0773,1.07791,41131.63
2023-12-08 08:00:00,1.07792,1.07911,1.07723,1.07827,68215.07
2023-12-08 12:00:00,1.07827,1.07859,1.07236,1.07682,146002.08
2023-12-08 16:00:00,1.07683,1.07703,1.07402,1.07587,49931.26
2023-12-08 20:00:00,1.07587,1.07664,1.07569,1.07592,10827.84
2023-12-10 20:00:00,1.07592,1.07676,1.07556,1.07651,3853.29
2023-12-11 00:00:00,1.07653,1.07739,1.07635,1.07649,25263.92
2023-12-11 04:00:00,1.07648,1.07709,1.0753,1.07557,27777.68
2023-12-11 08:00:00,1.07557,1.07789,1.07513,1.07682,52503.08
2023-12-11 12:00:00,1.07681,1.07704,1.07417,1.07441,68041.77
2023-12-11 16:00:00,1.07442,1.07696,1.07415,1.07612,48567.01
2023-12-11 20:00:00,1.07612,1.07654,1.07586,1.07653,12408.67
2023-12-12 00:00:00,1.07653,1.07703,1.07612,1.07682,18261.92
2023-12-12 04:00:00,1.07682,1.07832,1.07641,1.07777,23245.58
2023-12-12 08:00:00,1.07777,1.08072,1.07731,1.07963,48550.84
2023-12-12 12:00:00,1.07963,1.08279,1.07671,1.07842,127095.51
2023-12-12 16:00:00,1.07846,1.07986,1.0781,1.07902,44555.95
2023-12-12 20:00:00,1.07901,1.07992,1.07891,1.07982,16906.07
2023-12-13 00:00:00,1.07983,1.07998,1.07842,1.07873,20036.15
2023-12-13 04:00:00,1.07872,1.07922,1.07801,1.07853,24470.0
2023-12-13 08:00:00,1.07851,1.07928,1.07731,1.07836,47237.08
2023-12-13 12:00:00,1.07836,1.08093,1.0781,1.07944,74500.08
2023-12-13 16:00:00,1.07945,1.08914,1.07799,1.08878,114085.23
2023-12-13 20:00:00,1.08881,1.08965,1.08648,1.08825,60167.7
2023-12-14 00:00:00,1.08826,1.09153,1.08791,1.09058,51892.26
2023-12-14 04:00:00,1.09058,1.09095,1.08808,1.08809,67207.18
2023-12-14 08:00:00,1.08811,1.09317,1.088,1.09296,90083.08
2023-12-14 12:00:00,1.09295,1.09972,1.09062,1.09935,169187.21
2023-12-14 16:00:00,1.09936,1.10092,1.09795,1.0992,76709.45
2023-12-14 20:00:00,1.09922,1.09968,1.09879,1.09932,27460.39
2023-12-15 00:00:00,1.09934,1.10007,1.09768,1.09989,34494.99
2023-12-15 04:00:00,1.09991,1.10036,1.09806,1.09938,44248.62
2023-12-15 08:00:00,1.09938,1.09992,1.0946,1.09683,83997.63
2023-12-15 12:00:00,1.09684,1.09694,1.09041,1.09157,121670.64
2023-12-15 16:00:00,1.09157,1.09166,1.08885,1.08995,58951.9
2023-12-15 20:00:00,1.08995,1.0909,1.0892,1.08922,15619.35
2023-12-17 20:00:00,1.08973,1.0898,1.0892,1.08948,6411.22
2023-12-18 00:00:00,1.08948,1.09136,1.08939,1.09109,23876.63
2023-12-18 04:00:00,1.09109,1.09299,1.09089,1.09216,27969.81
2023-12-18 08:00:00,1.09215,1.09282,1.09071,1.09127,53593.46
2023-12-18 12:00:00,1.09129,1.09311,1.0909,1.09141,79333.31
2023-12-18 16:00:00,1.0914,1.09279,1.09131,1.09166,44720.04
2023-12-18 20:00:00,1.09167,1.09243,1.09137,1.09231,17365.77
2023-12-19 00:00:00,1.09231,1.09289,1.09148,1.09254,34271.22
2023-12-19 04:00:00,1.09255,1.09412,1.09201,1.09283,39487.97
2023-12-19 08:00:00,1.09285,1.09493,1.09272,1.09372,52615.29
2023-12-19 12:00:00,1.09371,1.09873,1.09371,1.09858,96877.33
2023-12-19 16:00:00,1.09858,1.09862,1.09693,1.09761,43051.0
2023-12-19 20:00:00,1.09763,1.09843,1.0972,1.09792,15771.99
2023-12-20 00:00:00,1.09793,1.09793,1.09672,1.09698,22873.96
2023-12-20 04:00:00,1.09698,1.09708,1.09506,1.09668,33085.51
2023-12-20 08:00:00,1.09665,1.09713,1.09356,1.09374,55891.41
2023-12-20 12:00:00,1.09375,1.09748,1.09339,1.09738,78204.47
2023-12-20 16:00:00,1.09739,1.09756,1.09427,1.09465,43357.51
2023-12-20 20:00:00,1.09464,1.09486,1.09298,1.09432,30031.57
2023-12-21 00:00:00,1.09433,1.09542,1.0941,1.0949,28049.21
2023-12-21 04:00:00,1.0949,1.09558,1.09424,1.09469,26345.06
2023-12-21 08:00:00,1.09471,1.09848,1.09352,1.09798,56073.06
2023-12-21 12:00:00,1.09799,1.10023,1.09724,1.09896,122326.6
2023-12-21 16:00:00,1.09897,1.10008,1.0978,1.09991,86486.86
2023-12-21 20:00:00,1.0999,1.10125,1.09927,1.10056,30588.81
2023-12-22 00:00:00,1.10057,1.10096,1.09954,1.09977,29443.03
2023-12-22 04:00:00,1.09977,1.10076,1.09938,1.10002,30099.3
2023-12-22 08:00:00,1.10002,1.10298,1.09992,1.10257,65973.21
2023-12-22 12:00:00,1.10258,1.10401,1.10016,1.10113,121236.57
2023-12-22 16:00:00,1.10112,1.10236,1.1,1.10156,86415.27
2023-12-22 20:00:00,1.10155,1.10157,1.10077,1.10135,15486.02
2023-12-24 20:00:00,1.10108,1.10159,1.10108,1.10149,94.5
2023-12-25 00:00:00,1.10149,1.10149,1.09933,1.10012,779.61
2023-12-25 04:00:00,1.10012,1.10202,1.09974,1.10097,2197.8
2023-12-25 20:00:00,1.10009,1.1023,1.10009,1.10186,4815.57
2023-12-26 00:00:00,1.10187,1.10286,1.10156,1.10277,16616.89
2023-12-26 04:00:00,1.10275,1.10277,1.10209,1.10223,15720.71
2023-12-26 08:00:00,1.10226,1.10265,1.10096,1.10137,31714.71
2023-12-26 12:00:00,1.10137,1.10324,1.10085,1.10249,66761.34
2023-12-26 16:00:00,1.10249,1.10448,1.10242,1.10443,35513.35
2023-12-26 20:00:00,1.10444,1.1045,1.10402,1.10422,15869.3
2023-12-27 00:00:00,1.10422,1.10424,1.10286,1.10362,25403.77
2023-12-27 04:00:00,1.10362,1.10491,1.10362,1.10412,21713.2
2023-12-27 08:00:00,1.10411,1.10594,1.10379,1.10589,31831.72
2023-12-27 12:00:00,1.10589,1.11156,1.10485,1.11072,65553.01
2023-12-27 16:00:00,1.11071,1.11226,1.10988,1.11014,48950.89
2023-12-27 20:00:00,1.11015,1.11096,1.10968,1.11082,15388.6
2023-12-28 00:00:00,1.11081,1.11224,1.1108,1.11184,26236.04
2023-12-28 04:00:00,1.11183,1.11255,1.11048,1.11167,34814.71
2023-12-28 08:00:00,1.11167,1.11394,1.11042,1.112,61080.47
2023-12-28 12:00:00,1.11199,1.112,1.10722,1.11066,77084.35
2023-12-28 16:00:00,1.11067,1.11067,1.10552,1.10645,51708.24
2023-12-28 20:00:00,1.10645,1.10706,1.10588,1.10677,21644.77
2023-12-29 00:00:00,1.10678,1.10842,1.10637,1.10651,33705.69
2023-12-29 04:00:00,1.10652,1.10762,1.10608,1.10658,30632.78
2023-12-29 08:00:00,1.10655,1.10774,1.10442,1.10763,56477.24
2023-12-29 12:00:00,1.10764,1.10806,1.10425,1.10471,83311.96
2023-12-29 16:00:00,1.10472,1.10667,1.10381,1.10407,76045.41
2023-12-29 20:00:00,1.10409,1.10507,1.10339,1.10374,13378.36
2024-01-01 20:00:00,1.10427,1.10447,1.10356,1.10365,3923.96
2024-01-02 00:00:00,1.10366,1.10432,1.10176,1.10245,24509.62
2024-01-02 04:00:00,1.10245,1.1038,1.10151,1.10153,30174.74
2024-01-02 08:00:00,1.10156,1.10387,1.09665,1.0969,70041.65
2024-01-02 12:00:00,1.09691,1.09717,1.0941,1.09435,86422.11
2024-01-02 16:00:00,1.09436,1.09616,1.09408,1.09465,44511.0
2024-01-02 20:00:00,1.09465,1.09511,1.09375,1.09416,21566.2
2024-01-03 00:00:00,1.09416,1.09622,1.09412,1.09608,17838.9
2024-01-03 04:00:00,1.09607,1.09627,1.09511,1.09603,25321.98
2024-01-03 08:00:00,1.09602,1.09654,1.09154,1.09195,60202.29
2024-01-03 12:00:00,1.09195,1.09385,1.0898,1.09044,122224.77
2024-01-03 16:00:00,1.09045,1.09257,1.08929,1.09176,78473.57
2024-01-03 20:00:00,1.09177,1.09275,1.0915,1.09258,23305.94
2024-01-04 00:00:00,1.09259,1.09306,1.0916,1.09261,19690.41
2024-01-04 04:00:00,1.09261,1.09436,1.09208,1.09375,34647.37
2024-01-04 08:00:00,1.09375,1.09721,1.09345,1.09479,65475.57
2024-01-04 12:00:00,1.09477,1.09652,1.09327,1.0955,94080.12
2024-01-04 16:00:00,1.09551,1.09639,1.09418,1.0947,48131.76
2024-01-04 20:00:00,1.09469,1.095,1.0943,1.09462,19461.42
2024-01-05 00:00:00,1.09461,1.09558,1.09391,1.09392,24102.52
2024-01-05 04:00:00,1.09392,1.09411,1.09226,1.09231,29235.37
2024-01-05 08:00:00,1.09231,1.09305,1.09028,1.09142,53689.02
2024-01-05 12:00:00,1.09142,1.09984,1.08767,1.09781,167761.0
2024-01-05 16:00:00,1.09782,1.09805,1.09352,1.09452,67854.04
2024-01-05 20:00:00,1.09452,1.09471,1.09357,1.09392,14300.5
2024-01-07 20:00:00,1.09386,1.09456,1.09349,1.09415,4674.37
2024-01-08 00:00:00,1.09413,1.0953,1.09313,1.09329,16574.85
2024-01-08 04:00:00,1.09329,1.09522,1.09306,1.09451,26067.1
2024-01-08 08:00:00,1.09454,1.09506,1.09226,1.09379,64036.97
2024-01-08 12:00:00,1.09378,1.09745,1.09372,1.09697,80994.12
2024-01-08 16:00:00,1.09696,1.09788,1.09488,1.09609,47300.07
2024-01-08 20:00:00,1.0961,1.0961,1.09493,1.09497,17702.09
2024-01-09 00:00:00,1.09497,1.09663,1.09492,1.09627,21187.32
2024-01-09 04:00:00,1.09628,1.09629,1.09461,1.09566,25964.24
2024-01-09 08:00:00,1.09566,1.09566,1.09287,1.09314,51283.71
2024-01-09 12:00:00,1.09313,1.09513,1.09175,1.09178,94401.42
2024-01-09 16:00:00,1.09178,1.094,1.09103,1.09252,59589.64
2024-01-09 20:00:00,1.09252,1.09326,1.0925,1.09317,23410.68
2024-01-10 00:00:00,1.09316,1.09363,1.09261,1.09292,28203.86
2024-01-10 04:00:00,1.09292,1.09453,1.09235,1.0926,33302.95
2024-01-10 08:00:00,1.09261,1.09553,1.09228,1.09459,54830.95
2024-01-10 12:00:00,1.09459,1.0969,1.0932,1.09673,69274.72
2024-01-10 16:00:00,1.09674,1.09707,1.09523,1.09703,41441.36
2024-01-10 20:00:00,1.09703,1.09747,1.09615,1.0974,30552.81
2024-01-11 00:00:00,1.09742,1.09847,1.0973,1.09803,35849.58
2024-01-11 04:00:00,1.09802,1.09885,1.09744,1.09788,27608.63
2024-01-11 08:00:00,1.0979,1.09824,1.09585,1.09785,58005.87
2024-01-11 12:00:00,1.09786,1.1,1.09302,1.09464,175412.1
2024-01-11 16:00:00,1.09466,1.09829,1.09366,1.09819,93228.0
2024-01-11 20:00:00,1.0982,1.09825,1.09561,1.09824,29541.77
2024-01-12 00:00:00,1.09823,1.09853,1.09725,1.09776,30378.21
2024-01-12 04:00:00,1.09774,1.09803,1.09608,1.09666,29970.57
2024-01-12 08:00:00,1.09666,1.09827,1.09465,1.09496,58120.41
2024-01-12 12:00:00,1.09495,1.09868,1.09359,1.09661,127518.76
2024-01-12 16:00:00,1.09662,1.09738,1.0947,1.09559,51814.29
2024-01-12 20:00:00,1.09559,1.09563,1.09481,1.09483,10770.37
2024-01-14 20:00:00,1.0948,1.09502,1.0944,1.09451,5573.34
2024-01-15 00:00:00,1.09451,1.09675,1.09407,1.09643,30058.07
2024-01-15 04:00:00,1.09642,1.09666,1.09515,1.09533,29663.64
2024-01-15 08:00:00,1.09535,1.09649,1.09335,1.09453,54527.86
2024-01-15 12:00:00,1.09453,1.09589,1.09381,1.09496,52184.07
2024-01-15 16:00:00,1.09497,1.09536,1.0946,1.09504,13938.8
2024-01-15 20:00:00,1.09506,1.09517,1.09447,1.09449,19706.53
2024-01-16 00:00:00,1.09447,1.09461,1.09154,1.09189,37253.77
2024-01-16 04:00:00,1.09187,1.09265,1.09086,1.09184,31656.23
2024-01-16 08:00:00,1.09184,1.09233,1.08739,1.08922,89241.91
2024-01-16 12:00:00,1.08923,1.08979,1.08656,1.08857,120066.85
2024-01-16 16:00:00,1.08856,1.08946,1.0862,1.08736,98382.66
2024-01-16 20:00:00,1.08737,1.08786,1.087,1.08784,20445.6
2024-01-17 00:00:00,1.08786,1.08844,1.08651,1.08663,28589.35
2024-01-17 04:00:00,1.08662,1.08737,1.08554,1.08701,45309.02
2024-01-17 08:00:00,1.08701,1.08839,1.08609,1.08785,68921.23
2024-01-17 12:00:00,1.08785,1.08813,1.08445,1.0849,115627.31
2024-01-17 16:00:00,1.08489,1.08787,1.08476,1.08738,61166.35
2024-01-17 20:00:00,1.08737,1.0886,1.08702,1.0886,22671.87
2024-01-18 00:00:00,1.08861,1.09028,1.08802,1.08954,41217.46
2024-01-18 04:00:00,1.08953,1.09067,1.08863,1.08881,36442.81
2024-01-18 08:00:00,1.08878,1.08995,1.08766,1.08891,57090.32
2024-01-18 12:00:00,1.0889,1.08939,1.08466,1.08521,139701.13
2024-01-18 16:00:00,1.08519,1.08701,1.08501,1.08617,71201.95
2024-01-18 20:00:00,1.08617,1.08804,1.08607,1.08799,19569.2375
2024-01-19 00:00:00,1.088,1.08896,1.08762,1.08889,24223.28
2024-01-19 04:00:00,1.0889,1.08894,1.08745,1.08794,31255.93
2024-01-19 08:00:00,1.08793,1.0893,1.08681,1.08873,47495.8
2024-01-19 12:00:00,1.08873,1.089,1.08656,1.08825,89647.82
2024-01-19 16:00:00,1.08824,1.08963,1.088,1.08922,52728.85
2024-01-19 20:00:00,1.08924,1.08983,1.08899,1.0896,13136.02
2024-01-21 20:00:00,1.08906,1.08976,1.08878,1.0892,5146.0
2024-01-22 00:00:00,1.0892,1.09091,1.08912,1.09019,24878.38
2024-01-22 04:00:00,1.09021,1.09094,1.08972,1.08977,28189.29
2024-01-22 08:00:00,1.08975,1.09023,1.08815,1.08898,51278.27
2024-01-22 12:00:00,1.08899,1.08995,1.088,1.08852,69121.3
2024-01-22 16:00:00,1.08851,1.09,1.08803,1.08847,37617.96
2024-01-22 20:00:00,1.08849,1.08854,1.08768,1.08772,22744.94
2024-01-23 00:00:00,1.08776,1.08949,1.08756,1.08927,28505.44
2024-01-23 04:00:00,1.08928,1.09162,1.08916,1.09083,43448.13
2024-01-23 08:00:00,1.09084,1.09105,1.086,1.08663,56746.71
2024-01-23 12:00:00,1.08663,1.08758,1.08215,1.08308,83010.83
2024-01-23 16:00:00,1.0831,1.08477,1.08244,1.08451,49202.69
2024-01-23 20:00:00,1.08452,1.08593,1.08435,1.08572,17423.38
2024-01-24 00:00:00,1.08573,1.08614,1.08514,1.08589,28162.31
2024-01-24 04:00:00,1.08592,1.08794,1.08581,1.08732,38141.74
2024-01-24 08:00:00,1.08733,1.09077,1.08625,1.08927,80575.03
2024-01-24 12:00:00,1.08928,1.09323,1.08874,1.09007,121981.27
2024-01-24 16:00:00,1.09007,1.09086,1.08813,1.08883,66384.72
2024-01-24 20:00:00,1.08882,1.08905,1.08776,1.0881,21999.43
2024-01-25 00:00:00,1.08811,1.08818,1.08702,1.08778,27701.92
2024-01-25 04:00:00,1.08777,1.08913,1.08744,1.08878,20548.16
2024-01-25 08:00:00,1.08877,1.08996,1.08828,1.08948,52964.13
2024-01-25 12:00:00,1.08949,1.09018,1.08293,1.08317,170131.48
2024-01-25 16:00:00,1.08316,1.08519,1.08216,1.08359,76395.1
2024-01-25 20:00:00,1.08358,1.08479,1.08334,1.08454,16338.54
2024-01-26 00:00:00,1.08455,1.08488,1.08373,1.08449,25538.67
2024-01-26 04:00:00,1.08449,1.08449,1.08128,1.08194,38861.76
2024-01-26 08:00:00,1.08193,1.08761,1.08173,1.08745,72776.39
2024-01-26 12:00:00,1.08745,1.08854,1.0855,1.08641,102966.86
2024-01-26 16:00:00,1.0864,1.08704,1.08537,1.08581,39554.89
2024-01-26 20:00:00,1.08582,1.08622,1.08502,1.08504,8943.89
2024-01-28 20:00:00,1.08468,1.0849,1.08414,1.08422,11513.13
2024-01-29 00:00:00,1.08423,1.08489,1.08393,1.08451,20764.46
2024-01-29 04:00:00,1.08452,1.085,1.08349,1.08371,24579.5
2024-01-29 08:00:00,1.0837,1.08418,1.08139,1.08228,48698.42
2024-01-29 12:00:00,1.08228,1.08368,1.07962,1.07972,63012.81
2024-01-29 16:00:00,1.07974,1.08199,1.07958,1.08189,34503.17
2024-01-29 20:00:00,1.08189,1.08404,1.08189,1.08336,29677.44
2024-01-30 00:00:00,1.08336,1.08422,1.08299,1.08305,27562.06
